TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
skin-buttock-benign_melanocytic_nevus-blue	skin-buttock-benign_melanocytic_nevus-blue	0.999999999983482	-1.65184547309799e-11	6	0	0	20	16828
central_nervous_system-cerebrum-glioma-astrocytoma_Grade_I	central_nervous_system-cerebrum-glioma-astrocytoma_Grade_I	0.999999999983482	-1.65184547309799e-11	6	0	0	20	16828
bone-cranium-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-cranium-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.999999999983482	-1.65184547309799e-11	6	0	0	20	16828
skin-scalp-benign_melanocytic_nevus-melanocytic_tumour	skin-scalp-benign_melanocytic_nevus-melanocytic_tumour	0.999999999983482	-1.65184547309799e-11	6	0	0	20	16828
rhabdoid	rhabdoid	0.999999999983482	-1.65184547309799e-11	6	0	0	20	16828
germ_cell_tumour	germ_cell_tumour	0.999999999983677	-1.63234562866434e-11	867	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-NK-T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-NK-T_cell_lymphoma	0.999999999983799	-1.62006886243207e-11	217	0	0	20	16828
skin-leg-malignant_melanoma-nodular	skin-leg-malignant_melanoma-nodular	0.999999999984388	-1.56121063438908e-11	258	0	0	20	16828
neck	neck	0.999999999984392	-1.56082229101444e-11	1231	0	0	20	16828
large_intestine-adenoma	large_intestine-adenoma	0.999999999984599	-1.54010626649266e-11	266	0	0	20	16828
large_intestine-rectum	large_intestine-rectum	0.999999999984668	-1.53322035511869e-11	569	0	0	20	16828
epithelial	epithelial	0.999999999984937	-1.50629273039391e-11	364	0	0	20	16828
typical	typical	0.999999999985082	-1.49178494876747e-11	321	0	0	20	16828
lung-carcinoid-endocrine_tumour-typical	lung-carcinoid-endocrine_tumour-typical	0.999999999985082	-1.49178494876747e-11	321	0	0	20	16828
pleura-mesothelioma-epithelial	pleura-mesothelioma-epithelial	0.999999999985674	-1.43257643194051e-11	362	0	0	20	16828
mixed_small_cell_carcinoma-adenocarcinoma	mixed_small_cell_carcinoma-adenocarcinoma	0.999999999986025	-1.39754739035803e-11	87	0	0	20	16828
ovary-carcinoma-clear_cell_carcinoma	ovary-carcinoma-clear_cell_carcinoma	0.999999999986224	-1.37759556741805e-11	665	0	0	20	16828
central_nervous_system-brain-glioma-oligoastrocytoma_Grade_III	central_nervous_system-brain-glioma-oligoastrocytoma_Grade_III	0.999999999986456	-1.3543760807202e-11	117	0	0	20	16828
fat	fat	0.999999999986456	-1.3543760807202e-11	117	0	0	20	16828
acute_leukaemic_transformation_of_myeloproliferative_neoplasm	acute_leukaemic_transformation_of_myeloproliferative_neoplasm	0.999999999986694	-1.33056519184629e-11	44	0	0	20	16828
bone-vertebrae-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-vertebrae-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.999999999986694	-1.33056519184629e-11	44	0	0	20	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_myeloproliferative_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_leukaemic_transformation_of_myeloproliferative_neoplasm	0.999999999986694	-1.33056519184629e-11	44	0	0	20	16828
stomach-carcinoma	stomach-carcinoma	0.999999999987105	-1.28949495433173e-11	439	0	0	20	16828
tonsil	tonsil	0.999999999987136	-1.28637587646738e-11	133	0	0	20	16828
extragonadal	extragonadal	0.999999999987394	-1.26061679202513e-11	165	0	0	20	16828
bone-humerus-chondrosarcoma	bone-humerus-chondrosarcoma	0.999999999987532	-1.24685092109526e-11	123	0	0	20	16828
polycythaemia_vera	polycythaemia_vera	0.999999999987538	-1.2462451664318e-11	369	0	0	20	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-polycythaemia_vera	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-polycythaemia_vera	0.999999999987538	-1.2462451664318e-11	369	0	0	20	16828
skin-scalp-malignant_melanoma	skin-scalp-malignant_melanoma	0.999999999987588	-1.24119416358282e-11	634	0	0	20	16828
ovary-carcinoma-endometrioid_carcinoma	ovary-carcinoma-endometrioid_carcinoma	0.99999999998792	-1.20800175817944e-11	464	0	0	20	16828
bone-tibia-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-tibia-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.999999999988078	-1.19220711642756e-11	649	0	0	20	16828
salivary_gland-maxilla-carcinoma-adenoid_cystic_carcinoma	salivary_gland-maxilla-carcinoma-adenoid_cystic_carcinoma	0.99999999998808	-1.19200421337952e-11	55	0	0	20	16828
parietal_lobe	parietal_lobe	0.99999999998808	-1.19200421337952e-11	55	0	0	20	16828
peripheral	peripheral	0.99999999998808	-1.19200421337952e-11	55	0	0	20	16828
marginal_zone_lymphoma	marginal_zone_lymphoma	0.999999999988272	-1.17277017051582e-11	331	0	0	20	16828
seminoma	seminoma	0.999999999988657	-1.13425844679165e-11	700	0	0	20	16828
cerebrum	cerebrum	0.999999999988694	-1.13057206911321e-11	67	0	0	20	16828
haematopoietic_and_lymphoid_tissue-soft_tissue-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-soft_tissue-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.999999999988694	-1.13057206911321e-11	67	0	0	20	16828
blastic_plasmacytoid_dendritic_cell_neoplasm	blastic_plasmacytoid_dendritic_cell_neoplasm	0.999999999988694	-1.13057206911321e-11	67	0	0	20	16828
oesophagus-upper_third-carcinoma-squamous_cell_carcinoma	oesophagus-upper_third-carcinoma-squamous_cell_carcinoma	0.999999999988708	-1.12922424248285e-11	629	0	0	20	16828
upper_third	upper_third	0.999999999988708	-1.12922424248285e-11	629	0	0	20	16828
acinic_cell_carcinoma	acinic_cell_carcinoma	0.99999999998918	-1.08201811178264e-11	31	0	0	20	16828
retroperitoneum	retroperitoneum	0.99999999998918	-1.08201811178264e-11	31	0	0	20	16828
skin-malignant_melanoma-superficial_spreading	skin-malignant_melanoma-superficial_spreading	0.99999999998918	-1.08201811178264e-11	31	0	0	20	16828
salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	salivary_gland-mouth_floor-carcinoma-adenoid_cystic_carcinoma	0.99999999998918	-1.08201811178264e-11	31	0	0	20	16828
bronchioloalveolar_adenocarcinoma	bronchioloalveolar_adenocarcinoma	0.999999999989578	-1.04224906594786e-11	778	0	0	20	16828
lung-carcinoma-bronchioloalveolar_adenocarcinoma	lung-carcinoma-bronchioloalveolar_adenocarcinoma	0.999999999989578	-1.04224906594786e-11	778	0	0	20	16828
salivary_gland-carcinoma-adenoid_cystic_carcinoma	salivary_gland-carcinoma-adenoid_cystic_carcinoma	0.999999999989584	-1.04164671445665e-11	488	0	0	20	16828
non_seminoma	non_seminoma	0.99999999999012	-9.87964167436868e-12	492	0	0	20	16828
bone-humerus-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone-humerus-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	0.99999999999032	-9.67986930053798e-12	107	0	0	20	16828
lung-carcinoma-mixed_small_cell_carcinoma-adenocarcinoma	lung-carcinoma-mixed_small_cell_carcinoma-adenocarcinoma	0.999999999991064	-8.93625715241627e-12	86	0	0	20	16828
acute_lymphoblastic_leukaemia	acute_lymphoblastic_leukaemia	0.999999999991124	-8.87617315954087e-12	2197	0	0	20	16828
large_intestine-rectum-adenoma-tubulovillous	large_intestine-rectum-adenoma-tubulovillous	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-solitary_fibrous_tumour-malignant	soft_tissue-fibrous_tissue_and_uncertain_origin-solitary_fibrous_tumour-malignant	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
chondroid	chondroid	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
soft_tissue-small_round_cell_tumour	soft_tissue-small_round_cell_tumour	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
central_nervous_system-brain-other-ganglioglioma	central_nervous_system-brain-other-ganglioglioma	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
salivary_gland-parotid-carcinoma-acinic_cell_carcinoma	salivary_gland-parotid-carcinoma-acinic_cell_carcinoma	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
juvenile_xanthogranuloma	juvenile_xanthogranuloma	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
ACTH	ACTH	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
bone-vertebrae-chordoma-chondroid	bone-vertebrae-chordoma-chondroid	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
endometriosis	endometriosis	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
vagina-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	vagina-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
penis	penis	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
conventional	conventional	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
conjunctiva	conjunctiva	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
urinary_tract-renal_pelvis-carcinoma-transitional_cell_carcinoma	urinary_tract-renal_pelvis-carcinoma-transitional_cell_carcinoma	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
pituitary-adenoma-ACTH	pituitary-adenoma-ACTH	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
autonomic_ganglia-paraganglioma	autonomic_ganglia-paraganglioma	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
small_round_cell_tumour	small_round_cell_tumour	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
adrenal_cortical_hyperplasia	adrenal_cortical_hyperplasia	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
in_situ_neoplasm	in_situ_neoplasm	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
large_intestine-rectum-adenoma-tubular	large_intestine-rectum-adenoma-tubular	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
fallopian_tube-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	fallopian_tube-carcinoma-carcinosarcoma-malignant_mesodermal_mixed_tumour	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
soft_tissue-blood_vessel-haemangioma-epithelioid	soft_tissue-blood_vessel-haemangioma-epithelioid	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-juvenile_xanthogranuloma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-juvenile_xanthogranuloma	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
pituitary-adenoma-non_functioning	pituitary-adenoma-non_functioning	0.999999999991558	-8.44171531430252e-12	14	0	0	20	16828
angioimmunoblastic_T_cell_lymphoma	angioimmunoblastic_T_cell_lymphoma	0.999999999992165	-7.83515838569087e-12	269	0	0	20	16828
sole	sole	0.999999999992165	-7.83515838569087e-12	269	0	0	20	16828
ductal_carcinoma_in_situ	ductal_carcinoma_in_situ	0.999999999992329	-7.67131201094171e-12	93	0	0	20	16828
central_nervous_system-thalamus-glioma-astrocytoma_Grade_IV	central_nervous_system-thalamus-glioma-astrocytoma_Grade_IV	0.999999999992329	-7.67131201094171e-12	93	0	0	20	16828
breast-carcinoma_in_situ-ductal_carcinoma_in_situ	breast-carcinoma_in_situ-ductal_carcinoma_in_situ	0.999999999992329	-7.67131201094171e-12	93	0	0	20	16828
aldosterone_producing	aldosterone_producing	0.999999999992329	-7.67131201094171e-12	93	0	0	20	16828
carcinoma_in_situ	carcinoma_in_situ	0.999999999992329	-7.67131201094171e-12	93	0	0	20	16828
breast-other-fibroadenoma	breast-other-fibroadenoma	0.999999999992626	-7.37415908382885e-12	43	0	0	20	16828
fibroadenoma	fibroadenoma	0.999999999992626	-7.37415908382885e-12	43	0	0	20	16828
tongue	tongue	0.999999999992626	-7.37415908382885e-12	43	0	0	20	16828
central_nervous_system-thalamus-glioma-oligoastrocytoma_Grade_II	central_nervous_system-thalamus-glioma-oligoastrocytoma_Grade_II	0.999999999992626	-7.37415908382885e-12	43	0	0	20	16828
mucoepidermoid_carcinoma	mucoepidermoid_carcinoma	0.999999999992806	-7.19354872370976e-12	90	0	0	20	16828
malignant	malignant	0.99999999999283	-7.1695859845124e-12	83	0	0	20	16828
lung-carcinoma-mucoepidermoid_carcinoma	lung-carcinoma-mucoepidermoid_carcinoma	0.999999999992848	-7.15218913623651e-12	74	0	0	20	16828
genital_tract-extragonadal-germ_cell_tumour-yolk_sac_tumour	genital_tract-extragonadal-germ_cell_tumour-yolk_sac_tumour	0.999999999992848	-7.15218913623651e-12	74	0	0	20	16828
oligodendroglioma_Grade_II	oligodendroglioma_Grade_II	0.999999999992848	-7.15218913623651e-12	74	0	0	20	16828
mixed_adenosquamous_carcinoma	mixed_adenosquamous_carcinoma	0.999999999993033	-6.96719809225451e-12	110	0	0	20	16828
myeloproliferative_neoplasm	myeloproliferative_neoplasm	0.999999999993135	-6.86510250898663e-12	54	0	0	20	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myeloproliferative_neoplasm	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-myeloproliferative_neoplasm	0.999999999993135	-6.86510250898663e-12	54	0	0	20	16828
skin-acral-malignant_melanoma	skin-acral-malignant_melanoma	0.999999999993296	-6.7038028019309e-12	264	0	0	20	16828
central_nervous_system-brain-glioma-ependymoma_Grade_II	central_nervous_system-brain-glioma-ependymoma_Grade_II	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-head_neck-carcinoma-Merkel_cell_carcinoma	skin-head_neck-carcinoma-Merkel_cell_carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
stomach-adenoma	stomach-adenoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
mucinous_adenocarcinoma	mucinous_adenocarcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-Burkitt_lymphoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
PRL	PRL	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
pituitary-adenoma-PRL	pituitary-adenoma-PRL	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-upper_extremity-carcinoma-Merkel_cell_carcinoma	skin-upper_extremity-carcinoma-Merkel_cell_carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-virilizing_syndrome_producing	adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-virilizing_syndrome_producing	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
bone-maxilla-other-ameloblastoma	bone-maxilla-other-ameloblastoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
soft_tissue-fat-lipoma	soft_tissue-fat-lipoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
sarcomatous-fibrous	sarcomatous-fibrous	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-shoulder-malignant_melanoma-nodular	skin-shoulder-malignant_melanoma-nodular	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
autonomic_ganglia-adrenal_gland-paraganglioma-benign	autonomic_ganglia-adrenal_gland-paraganglioma-benign	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-scalp-malignant_melanoma-nodular	skin-scalp-malignant_melanoma-nodular	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-vulva-malignant_melanoma	skin-vulva-malignant_melanoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-lower_extremity-carcinoma-Merkel_cell_carcinoma	skin-lower_extremity-carcinoma-Merkel_cell_carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
cervix-carcinoma-adenocarcinoma	cervix-carcinoma-adenocarcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Hodgkin_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-Hodgkin_lymphoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
ovary-sex_cord-stromal_tumour	ovary-sex_cord-stromal_tumour	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
stomach-carcinoma-mucinous_adenocarcinoma	stomach-carcinoma-mucinous_adenocarcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
ovary-carcinoma-transitional_cell_carcinoma	ovary-carcinoma-transitional_cell_carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
anus	anus	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-back-carcinoma-basal_cell_carcinoma	skin-back-carcinoma-basal_cell_carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
central_nervous_system-hypothalamus-glioma-astrocytoma_Grade_I	central_nervous_system-hypothalamus-glioma-astrocytoma_Grade_I	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
endometrium-ovary-endometriosis	endometrium-ovary-endometriosis	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
upper_aerodigestive_tract-pharynx-carcinoma	upper_aerodigestive_tract-pharynx-carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
central_nervous_system-posterior_fossa-glioma-ependymoma	central_nervous_system-posterior_fossa-glioma-ependymoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
Brenner_tumour	Brenner_tumour	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-undifferentiated_carcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-undifferentiated_carcinoma	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
ovary-adenoma-mucinous	ovary-adenoma-mucinous	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
chest_wall	chest_wall	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
skin-malignant_melanoma-lentigo_maligna	skin-malignant_melanoma-lentigo_maligna	0.99999999999348	-6.52046722435226e-12	13	0	0	20	16828
central	central	0.999999999993501	-6.49901646348893e-12	81	0	0	20	16828
T_cell_large_granular_lymphocytic_leukaemia	T_cell_large_granular_lymphocytic_leukaemia	0.999999999993501	-6.49901646348893e-12	81	0	0	20	16828
forearm	forearm	0.999999999993501	-6.49901646348893e-12	81	0	0	20	16828
thyroid-adenoma-nodule-goitre-Hurthle_cell_adenoma	thyroid-adenoma-nodule-goitre-Hurthle_cell_adenoma	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
mandible	mandible	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
bone-pelvis-chondrosarcoma-central	bone-pelvis-chondrosarcoma-central	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
Hurthle_cell_adenoma	Hurthle_cell_adenoma	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
genital_tract-extragonadal-germ_cell_tumour-mixed	genital_tract-extragonadal-germ_cell_tumour-mixed	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
sternum	sternum	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
central_nervous_system-medulla-glioma-astrocytoma_Grade_III	central_nervous_system-medulla-glioma-astrocytoma_Grade_III	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
lip	lip	0.999999999993581	-6.41919597103621e-12	28	0	0	20	16828
pseudomyxoma_peritonei	pseudomyxoma_peritonei	0.999999999993778	-6.22164753221835e-12	585	0	0	20	16828
peritoneum-appendix-other-pseudomyxoma_peritonei	peritoneum-appendix-other-pseudomyxoma_peritonei	0.999999999993778	-6.22164753221835e-12	585	0	0	20	16828
sarcoma	sarcoma	0.999999999993834	-6.16556567570044e-12	56	0	0	20	16828
lung-carcinoid-endocrine_tumour-atypical	lung-carcinoid-endocrine_tumour-atypical	0.999999999993892	-6.10775254086347e-12	508	0	0	20	16828
parathyroid-adenoma	parathyroid-adenoma	0.999999999993925	-6.07517403419724e-12	187	0	0	20	16828
biliary_tract-gallbladder-carcinoma-adenosquamous_carcinoma	biliary_tract-gallbladder-carcinoma-adenosquamous_carcinoma	0.999999999994445	-5.55530999726611e-12	26	0	0	20	16828
paraspinal	paraspinal	0.999999999994445	-5.55530999726611e-12	26	0	0	20	16828
autonomic_ganglia-abdomen-neuroblastoma	autonomic_ganglia-abdomen-neuroblastoma	0.999999999994445	-5.55530999726611e-12	26	0	0	20	16828
autonomic_ganglia-mediastinum-neuroblastoma	autonomic_ganglia-mediastinum-neuroblastoma	0.999999999994445	-5.55530999726611e-12	26	0	0	20	16828
glomus_tumour	glomus_tumour	0.999999999994445	-5.55530999726611e-12	26	0	0	20	16828
mixed_carcinoma	mixed_carcinoma	0.999999999994445	-5.55530999726611e-12	26	0	0	20	16828
